,0.3,0.5,0.7,1,2,3,5,7,10,12.58925412,15.84893192,19.95262315,25.11886432,31.6227766,39.81071706,50.11872336,63.09573445,79.43282347,100,125.8925412,158.4893192,199.5262315,251.1886432,316.227766,398.1071706,501.1872336,630.9573445,794.3282347,1000,1258.925412,1584.893192,1995.262315,2511.886432,3162.27766,3981.071706,5011.872336,6309.573445,7943.282347,10000,12589.25412,15848.93192,19952.62315,25118.86432,31622.7766,39810.71706,50118.72336,63095.73445,79432.82347,100000,125892.5412,158489.3192,199526.2315,251188.6432,316227.766,398107.1706,501187.2336,630957.3445,794328.2347,1000000
9.28,874577.13,543564,428053.248,339432.364,275058.861,249624.4,267478.6,294746,313718.58,4743399.091,6190668.193,7036690.157,9901901.271,12416231.95,16461888.9,22684584.95,29507378.47,35354386.46,41038133.77,44024528.23,61695686.52,60731216,84618267.31,94538389.01,114125213.2,139234492.5,161343015.9,219482502.9,211751589.1,282067029.1,348466361.8,400038357.9,468041034.4,620852846.1,635267941.2,753781227,908959419.6,1080617657,1405718094,1799806923,1959914461,2299905717,2257872647,2847657850,3635010538,4338063399,5035169076,6166892440,6885714286,6222528630,8913141884,9833230271,9177834971,12049615980,15812371293,13313244418,16760381686,24231982301,22577053143
12.3,1004222.8,711666.2,559956.12,460139.84,385088.76,364408,415918,467024,509040,5823845.265,8366334.752,10069717.99,12813756.33,16659882.98,21146503.76,28389585.37,38104558.5,45123919.18,52292956.63,58526289.25,76016048.5,84593409.91,111757259.2,122808847.6,133405031.6,174765247.9,207040806,251318348.7,328629802,350006660.9,434729134.6,535386336,599125822.1,753652051.4,833647845.2,1104691708,1247477313,1479849298,1894200509,2221286672,2535638976,3000597046,3339042648,3931185282,4797784465,5905738846,7114819696,8736299204,8285714286,8928892466,13084107919,13184028742,17932077041,15667693951,20581555409,20036787294,25224820657,32970238107,39527907143
16.4,1255278.5,889582.75,699945.15,575174.8,481360.95,455510,519897.5,583780,636300,7838290.991,10146481.07,12799316.51,16590131.54,22216345.59,27010944.64,36589109.52,48722740.44,57212536.91,67988480.77,82920808.23,92938562.27,117152726.4,144010934.1,178902512.4,187944266.3,236438138.8,284711133.5,336104536.1,422594146,505240846.8,583786365.9,723091158.2,823099166.8,951826574.9,1143438860,1410533209,1618435095,2034822644,2379622657,2966153085,3508457989,4257747783,4703019157,5468678113,6690421222,8400010971,9566807011,11309573673,12485714286,12357527091,17694414949,19296960711,22480708353,24381039056,28836738238,27561170235,34697457536,52150522961,64207090857
21.799999,1407000,799599.9,670823.775,575744.28,510180.93,497412,615699,687480,828009,9537009.308,13039096.51,16739821.11,22273564.23,27681899.1,34427554.33,45795404.17,61350463.98,74028739.17,89387326.31,107336174.3,132390738.1,152613471.4,180653582.9,227260513.3,264941303.2,326948721.1,385879470.4,461222816.2,556295220.9,665828912.2,787737987.2,906423897.7,1139061134,1335513214,1604139539,1956944886,2321995357,2727168429,3291838586,4086432733,4717726997,5887919906,6944273118,8151370668,9765267037,11698578184,13663038037,16720451294,16857142857,20056100143,25042451080,27512923942,33295238213,41046055931,46803180305,52249680446,65778450373,88226150537,1.10973E+11
29,1560564.67,1352597.18,1160263.407,1016749.592,926295.09,915651.36,1155702.2,1293060.8,1593081,11390711.1,16550705.99,22448908.66,27767542.49,34819640.21,44366379.63,56170785.31,73363476.6,93377602.65,113519097.1,135716162.7,165869632.1,205392981.4,252961289,292794158.1,372188991.6,428087669.6,522359375.9,629082750.6,768934824,895472307.2,1114228448,1331246373,1592705878,1930040202,2384841453,2707341159,3384365676,4123654115,5033011480,6101552974,7040985623,9010129084,10345610589,13024888795,15337803515,18329908365,22133724797,27011990340,28000000000,35379296143,43589856268,48242400323,59679155407,68729477449,93013106878,99161159959,1.24837E+11,1.52276E+11,1.92551E+11
38.5,1405414.78,1430382.195,1286816.793,1175686.508,1135361.43,1158981.44,1522397.05,1734979.2,2168712,14493084.51,20103158.19,26900733.89,34358958.79,42959968.05,55409514.68,71195660.13,88385259.88,111971343.6,140011635.3,172580220.1,212399830.7,263753370.8,318525351.9,369489464.2,477499265.2,549241134.3,690184171.8,844154109.8,1052095598,1227912114,1509364292,1858440830,2269645803,2717597107,3325324192,4141088927,5019091053,6229605603,7599292923,9020129594,11402884234,14126605260,17062982659,20969935885,25928048176,31171462559,38662000485,46214792316,49714285714,63020484983,78895162929,92370493508,1.16661E+11,1.36727E+11,1.70299E+11,1.92731E+11,2.42634E+11,3.1198E+11,3.84134E+11
51.099998,1188399.1,1658031.975,1539451.725,1493337.5,1515628.17,1595916.8,2167989.25,2481456,3193092,16632464.01,23739126.76,33412248.81,42193516.52,52780146.99,68048314.67,85543113.81,106523427.8,133689830.6,161568214.6,207297620.6,249500732.2,311758453.1,373296934.4,460906773.7,577535469.4,681735335.3,866974349.2,1061939779,1318633287,1554224246,1926372880,2414367962,3006050379,3678840488,4599998563,5698163768,7037761535,8859021287,10942692597,13485134047,17197342981,20948142572,26215102219,32447670291,40852978533,51346680683,63460489138,78827694842,88571428571,1.12913E+11,1.42625E+11,1.72599E+11,2.17591E+11,2.62593E+11,3.33253E+11,3.9211E+11,4.93637E+11,6.24991E+11,8.05195E+11
68,619047.17,1606246,1706940.18,1734883.68,1897950.81,2098429.2,2930218,3590808,4478418,16875095.62,25997587.19,36894311.13,49159461.96,62611541.44,80959992.29,99807610,123832893.6,154324540.1,190166481.4,241190747.9,283523996.2,353706897.9,431584385.1,534474692.7,648258050,781499375.4,970252534.2,1206469129,1503856032,1813677647,2258703946,2843735166,3557371675,4338268131,5384081107,6713474094,8454796090,10683089562,13429461291,16420459192,21138768171,26129301094,33467145896,41676528221,53054911904,67325338421,84426072034,1.06893E+11,1.29714E+11,1.58655E+11,2.05455E+11,2.58481E+11,3.24037E+11,4.02852E+11,5.05673E+11,6.31542E+11,7.95064E+11,1.01835E+12,1.30958E+12
90.300003,469000,1335380.725,1620681.93,1776567.14,2149499.52,2453653.2,3527125,4429384,5578461,18135137.34,25745502.93,38419977.57,54674712.67,70904890.87,90609223.1,114042517.4,142882694.3,174915564.3,211147096.3,267195343.8,322886282.4,386760014.5,476445249.1,612743672.8,743165715.8,884903272.4,1079053776,1365452387,1679765779,2084543603,2519355649,3224624640,3975126655,4889822026,6108599845,7590586676,9440976468,11973896950,14758763303,18222993156,23100536821,29049796488,37062138470,45654951379,58332355348,73401607932,92556328287,1.16813E+11,1.44857E+11,1.7899E+11,2.2915E+11,2.94358E+11,3.54745E+11,4.48265E+11,5.60636E+11,7.269E+11,9.15113E+11,1.17071E+12,1.45419E+12
120,196980,983171.385,1534925.01,1907918.94,2556175.23,3063224.8,4439914.5,5691328,7266105,16606157.19,23378527.33,35063411.05,54335763.95,79052199.93,99801049.39,122371077.6,153325074.5,191771302.2,230831037.4,290952717,351766718.1,433561577.7,527581835.1,682343403.5,831111762.2,1026937592,1238849378,1586758312,1946599658,2479925023,2972645822,3756500447,4704463559,5763150229,7318821408,9114418707,11517105078,14288186082,17724998231,22067435096,27612790916,35059064887,44428998120,54962105030,68936540012,88175999281,1.08445E+11,1.36179E+11,1.62571E+11,2.09634E+11,2.65844E+11,3.35597E+11,4.13919E+11,4.97959E+11,6.28407E+11,8.04979E+11,1.01341E+12,1.28067E+12,1.59736E+12
160,84420,464053.385,1223814.357,1776183.36,2777427.45,3563342.8,5097286.5,6732244.8,8781318,12811586.8,18931978.48,29248487.91,44366756.51,73798829.65,103554479.2,126397865.5,152275249.4,192942159.4,237798266.6,299173179.7,370222404.8,468015124.7,575732833.3,735930783.8,927196868.3,1145630955,1403160117,1752929346,2210453846,2808792554,3456508631,4342419019,5491534055,6833073021,8630832882,10807742683,14019682671,17129433291,21613464954,27161650007,34020926340,43231833696,55262758735,69798644512,87574193444,1.12127E+11,1.38717E+11,1.73295E+11,2.09714E+11,2.76272E+11,3.41597E+11,4.36054E+11,5.55378E+11,6.59953E+11,8.47775E+11,1.06108E+12,1.33582E+12,1.7289E+12,2.16952E+12
212,56280,170724.393,598369.794,1209070.416,2233679.28,3109062.8,4422152,5829109.6,7945106.4,9555541.572,13841648.89,22202207.52,32124914.9,52345609.85,90498856.07,121178938,143294861.7,178386639.5,226595125.2,291738182.4,369928914.7,466997646.2,591213350.6,742635252.4,949943894.8,1176564708,1499977344,1859287077,2352193714,2970134238,3744781279,4781079764,6005656727,7609781013,9672674237,12192572523,15753022238,19662046519,25087705526,31750595109,39637598416,50925304052,64721837516,83046649859,1.04221E+11,1.33282E+11,1.66968E+11,2.10074E+11,2.63143E+11,3.40889E+11,4.10605E+11,5.33331E+11,6.76695E+11,8.53433E+11,1.06037E+12,1.37853E+12,1.73907E+12,2.22924E+12,2.80547E+12
282,29518.9538,111463.694,249774.6969,718782.8,1742500.473,2619391.6,3729545,4922533.6,6991450.2,5468767.765,8463220.636,13425556.54,20091612.4,30022651.36,53678305.73,88618501.13,123873823.1,152889662.6,193237613.3,250961798.1,329456758,423152382.8,543845639.1,681767460.8,888303123.6,1118671812,1454095686,1815377567,2330133100,2951936681,3772645637,4896156773,6161435727,7925276959,10173225131,12898545141,16550976437,21271598990,27247300646,34548658072,44007080343,55566264041,71744387767,92956397459,1.17007E+11,1.48563E+11,1.89998E+11,2.4312E+11,3.05714E+11,3.8088E+11,4.61743E+11,6.0749E+11,7.66063E+11,1.00868E+12,1.23727E+12,1.62748E+12,2.03625E+12,2.53819E+12,3.25119E+12
374,15551.6648,63515.70505,129262.3374,302980.692,1112561.499,1860019.12,2624529,3529091.2,5154748.2,2616942.706,4469993.376,6804947.834,10130862.94,15877431.14,24319602.08,39077653.09,68357505.13,106856904.8,148140752.5,186408101.1,248197916.5,328989778.6,424211871.5,550383290.5,714987910.4,939029322,1230765571,1536071392,1985710421,2554877994,3297605708,4275182470,5537851854,7175131424,9247241100,11904971987,15228246234,19907603629,25684345240,32549343118,42929562405,52655307133,70363515424,90004032485,1.16339E+11,1.46846E+11,1.94585E+11,2.50804E+11,3.02857E+11,3.74089E+11,4.65007E+11,6.22477E+11,7.80838E+11,1.02298E+12,1.31942E+12,1.66431E+12,2.07721E+12,2.60456E+12,3.32316E+12
498,6012.93175,27008.2284,56450.76066,111876.5744,503936.2272,980664.24,1368802.9,1937279.2,2931311.88,1370026.703,2166158.152,3026919.308,4812312.31,7218160.887,10648563.86,15495824.81,23849160.58,39805202.75,69950982.54,107398061.7,154902126.8,215297179.1,271182308.7,356056315.6,472157280.9,662939470.8,884547902.2,1142783732,1444991965,1843609523,2406836821,3106257528,4063348909,5272774675,6787201159,8927112264,11490447061,15059462293,19331831077,24392300519,33150736641,40150910254,54710605850,70030465927,91061849688,1.17062E+11,1.56337E+11,2.00196E+11,2.40286E+11,3.06361E+11,3.93853E+11,5.16055E+11,6.58147E+11,8.69163E+11,1.12861E+12,1.4109E+12,1.75819E+12,2.23397E+12,2.78697E+12
661,1600.310075,8075.243585,18393.5028,39205.15732,179179.9086,387025.568,561613.71,850048.96,1430619.12,604378.1756,839194.7222,1472748.625,2407849.126,3718552.262,5127065.362,7652432.391,10986099.11,15559784.1,23462445.14,34256038.71,58639847.61,91011742.72,131898998.9,186506199.9,253568079.8,377528433,561387550.7,766736729.6,984602028.3,1223609632,1513895812,1925819942,2520920243,3229848250,4098176704,5456612865,6996834746,9014531076,11437833894,14275582384,18931922385,23898751032,32005239793,40764284286,52645614079,69480764008,91226843670,1.16032E+11,1.50286E+11,1.99099E+11,2.65819E+11,3.29433E+11,4.36827E+11,5.66391E+11,7.30299E+11,9.61182E+11,1.21186E+12,1.48946E+12,1.83128E+12
879,235.6722655,1736.254501,4151.879406,8949.0687,42389.98533,96192.6912,157133.455,262432.536,508306.554,243936.4883,407991.3814,786642.1149,1452000.617,2083833.089,3232748.176,4914312.934,7394985.1,10606158.61,14679587,19683955.47,28941651.84,40884651.41,62264264.34,81524912.25,127639318.8,206904439.1,327856210.3,567752277.2,837159105.4,1047505906,1186578106,1412563850,1756845494,2257814480,2809293077,3597298461,4540400885,5730384465,7114870017,8618999063,10954818304,14316304284,18118011016,22921614522,28921247247,37924586009,48941877598,61857674428,86000000000,1.12562E+11,1.55247E+11,1.85478E+11,2.50856E+11,3.15697E+11,4.03153E+11,5.47356E+11,6.71054E+11,7.55054E+11,1.06391E+12
